Provincia;Comune Nome;Stazione Nome;Data;Parametro Nome;Valore Alfanum;Sta Gb E;Sta Gb N
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;03.10.2023;CONDUCIBILITA;794;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;31.01.2024;SOLIDI;10;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;29.11.2023;SOLIDI;15;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;03.10.2023;SOLIDI;28;1662627;4856704
PI;SAN MINIATO;ELSA VALLE INFERIORE;20.11.2023;TEMPERATURA;14.7;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;09.10.2023;TEMPERATURA;21.7;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;20.11.2023;CONDUCIBILITA;1453;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;09.10.2023;CONDUCIBILITA;1701;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;05.02.2024;SOLIDI;27;1651343;4841847
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;TEMPERATURA;11;1672201;4815451
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;CONDUCIBILITA;1344;1672201;4815451
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;SOLIDI;10;1672201;4815451
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;16.01.2024;TEMPERATURA;10.6;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;28.11.2023;TEMPERATURA;11;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;26.10.2023;TEMPERATURA;17;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;16.01.2024;CONDUCIBILITA;599;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;28.11.2023;CONDUCIBILITA;576;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;26.10.2023;CONDUCIBILITA;304;1627498;4836523
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;23.11.2023;TEMPERATURA;13.4;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;26.10.2023;TEMPERATURA;17.7;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;28.09.2023;TEMPERATURA;20.2;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;23.11.2023;CONDUCIBILITA;983;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;26.10.2023;CONDUCIBILITA;984;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;28.09.2023;CONDUCIBILITA;1234;1618689;4803396
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;21.02.2024;TEMPERATURA;7.6;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;22.01.2024;TEMPERATURA;5.1;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;04.12.2023;TEMPERATURA;6.1;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;30.10.2023;TEMPERATURA;15.3;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;21.02.2024;CONDUCIBILITA;190;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;22.01.2024;CONDUCIBILITA;176;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;04.12.2023;CONDUCIBILITA;189;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;30.10.2023;CONDUCIBILITA;328;1707714;4833950
GR;MANCIANO;FIORA - LOC. EX FRANCESCHELLI - SP. 32 MANCIANO;29.11.2023;TEMPERATURA;10;1711912;4713930
GR;MANCIANO;FIORA - LOC. EX FRANCESCHELLI - SP. 32 MANCIANO;29.11.2023;CONDUCIBILITA;490;1711912;4713930
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;TEMPERATURA;10.8;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;TEMPERATURA;10.8;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.11.2023;TEMPERATURA;13.3;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;TEMPERATURA;23.5;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;TEMPERATURA;23.5;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;CONDUCIBILITA;516;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;CONDUCIBILITA;516;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.11.2023;CONDUCIBILITA;492;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;CONDUCIBILITA;525;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;CONDUCIBILITA;525;1685474;4848206
SI;SIENA;FIUME BOZZONE;06.12.2023;TEMPERATURA;8.4;1693556;4795839
SI;SIENA;FIUME BOZZONE;21.11.2023;TEMPERATURA;12.3;1693556;4795839
SI;SIENA;FIUME BOZZONE;17.10.2023;TEMPERATURA;16.8;1693556;4795839
SI;SIENA;FIUME BOZZONE;11.10.2023;TEMPERATURA;17.2;1693556;4795839
SI;SIENA;FIUME BOZZONE;06.12.2023;CONDUCIBILITA;847;1693556;4795839
SI;SIENA;FIUME BOZZONE;21.11.2023;CONDUCIBILITA;1070;1693556;4795839
SI;SIENA;FIUME BOZZONE;17.10.2023;CONDUCIBILITA;1233;1693556;4795839
SI;SIENA;FIUME BOZZONE;11.10.2023;CONDUCIBILITA;967;1693556;4795839
SI;SIENA;FIUME BOZZONE;21.11.2023;SOLIDI;10;1693556;4795839
SI;SIENA;FIUME BOZZONE;17.10.2023;SOLIDI;10;1693556;4795839
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;29.11.2023;TEMPERATURA;11;1607110;4863890
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;29.11.2023;TEMPERATURA;11;1607110;4863890
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;27.09.2023;TEMPERATURA;22;1607110;4863890
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;29.11.2023;CONDUCIBILITA;511;1607110;4863890
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;29.11.2023;CONDUCIBILITA;511;1607110;4863890
LU;CAMAIORE;FIUME CAMAIORE TORRENTE LUCESE MONTE;27.09.2023;CONDUCIBILITA;466;1607110;4863890
GR;MANCIANO;FIUME ELSA;04.12.2023;TEMPERATURA;8.8;1698936.55;4712130.99
GR;MANCIANO;FIUME ELSA;16.11.2023;TEMPERATURA;12.8;1698936.55;4712130.99
GR;MANCIANO;FIUME ELSA;05.10.2023;TEMPERATURA;20.2;1698936.55;4712130.99
GR;MANCIANO;FIUME ELSA;04.12.2023;CONDUCIBILITA;1405;1698936.55;4712130.99
GR;MANCIANO;FIUME ELSA;16.11.2023;CONDUCIBILITA;1511;1698936.55;4712130.99
GR;MANCIANO;FIUME ELSA;05.10.2023;CONDUCIBILITA;1705;1698936.55;4712130.99
SI;SIENA;FIUME ELSA;06.12.2023;TEMPERATURA;7.9;1671715;4803259
SI;SIENA;FIUME ELSA;21.11.2023;TEMPERATURA;12.2;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;TEMPERATURA;17.9;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;TEMPERATURA;18;1671715;4803259
SI;SIENA;FIUME ELSA;21.11.2023;CONDUCIBILITA;729;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;CONDUCIBILITA;541;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;CONDUCIBILITA;799;1671715;4803259
SI;SIENA;FIUME ELSA;21.11.2023;SOLIDI;10;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;SOLIDI;10;1671715;4803259
SI;SIENA;FIUME ELSA;10.10.2023;SOLIDI;36;1671715;4803259
PI;PECCIOLI;FIUME ERA MEDIO;31.01.2024;TEMPERATURA;6.3;1641870;4816017
PI;PECCIOLI;FIUME ERA MEDIO;29.11.2023;TEMPERATURA;8.5;1641870;4816017
PI;PECCIOLI;FIUME ERA MEDIO;31.01.2024;CONDUCIBILITA;1175;1641870;4816017
PI;PECCIOLI;FIUME ERA MEDIO;29.11.2023;CONDUCIBILITA;1094;1641870;4816017
FI;MARRADI;FIUME LAMONE;04.12.2023;TEMPERATURA;8;1712742;4886978
FI;MARRADI;FIUME LAMONE;18.10.2023;TEMPERATURA;16.2;1712742;4886978
FI;MARRADI;FIUME LAMONE;04.12.2023;CONDUCIBILITA;445;1712742;4886978
FI;MARRADI;FIUME LAMONE;18.10.2023;CONDUCIBILITA;504;1712742;4886978
FI;MARRADI;FIUME LAMONE;04.12.2023;SOLIDI;10;1712742;4886978
FI;MARRADI;FIUME LAMONE;18.10.2023;SOLIDI;10;1712742;4886978
MS;PONTREMOLI;FIUME MAGRA MONTE;13.02.2024;TEMPERATURA;9.5;1570832;4912602
MS;PONTREMOLI;FIUME MAGRA MONTE;23.11.2023;TEMPERATURA;9.5;1570832;4912602
MS;PONTREMOLI;FIUME MAGRA MONTE;23.11.2023;TEMPERATURA;9.5;1570832;4912602
MS;PONTREMOLI;FIUME MAGRA MONTE;13.02.2024;CONDUCIBILITA;276;1570832;4912602
MS;PONTREMOLI;FIUME MAGRA MONTE;23.11.2023;CONDUCIBILITA;210;1570832;4912602
MS;PONTREMOLI;FIUME MAGRA MONTE;23.11.2023;CONDUCIBILITA;292;1570832;4912602
SI;PIANCASTAGNAIO;FIUME PAGLIA VALLE CONFLUENZA RIGO;07.02.2024;SOLIDI;10;1729751;4741715
FI;MONTELUPO FIORENTINO;FIUME PESA A VALLE;04.03.2024;TEMPERATURA;13.1;1664032;4842647
FI;MONTELUPO FIORENTINO;FIUME PESA A VALLE;04.03.2024;CONDUCIBILITA;564;1664032;4842647
GR;SCANSANO;FIUME SANGUINAIO;18.12.2023;TEMPERATURA;10.7;1696197;4722501
GR;SCANSANO;FIUME SANGUINAIO;18.12.2023;CONDUCIBILITA;660;1696197;4722501
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;28.11.2023;TEMPERATURA;7;1603745;4896405
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;12.10.2023;TEMPERATURA;13.6;1603745;4896405
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;03.10.2023;TEMPERATURA;13;1603745;4896405
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;28.11.2023;CONDUCIBILITA;165;1603745;4896405
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;12.10.2023;CONDUCIBILITA;283;1603745;4896405
LU;SILLANO GIUNCUGNANO;FIUME SERCHIO DI SILLANO;03.10.2023;CONDUCIBILITA;205;1603745;4896405
SI;SIENA;FIUME TRESSA;29.11.2023;TEMPERATURA;9.3;1692970;4792143
SI;SIENA;FIUME TRESSA;27.10.2023;TEMPERATURA;17.4;1692970;4792143
SI;SIENA;FIUME TRESSA;24.10.2023;TEMPERATURA;17.4;1692970;4792143
SI;SIENA;FIUME TRESSA;27.10.2023;CONDUCIBILITA;827;1692970;4792143
SI;SIENA;FIUME TRESSA;24.10.2023;CONDUCIBILITA;827;1692970;4792143
SI;SIENA;FIUME TRESSA;29.11.2023;SOLIDI;10;1692970;4792143
SI;SIENA;FIUME TRESSA;24.10.2023;SOLIDI;10;1692970;4792143
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;12.12.2023;TEMPERATURA;10.8;1717169;4796486
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;29.11.2023;TEMPERATURA;6.7;1717169;4796486
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;12.12.2023;CONDUCIBILITA;506;1717169;4796486
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;29.11.2023;CONDUCIBILITA;432;1717169;4796486
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;12.12.2023;SOLIDI;10;1717169;4796486
SI;RAPOLANO TERME;FOENNA - USCITA INVASO CALCIONE LOC. MODANELLA;29.11.2023;SOLIDI;10;1717169;4796486
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;08.02.2024;TEMPERATURA;12.7;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;28.11.2023;TEMPERATURA;9.7;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;26.10.2023;TEMPERATURA;18.2;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;26.10.2023;TEMPERATURA;18.2;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;28.11.2023;CONDUCIBILITA;1118;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;26.10.2023;CONDUCIBILITA;553;1613450;4830540
PI;PISA;FOSSA CHIARA PONTE DI BISCOTTINO;26.10.2023;CONDUCIBILITA;553;1613450;4830540
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;23.11.2023;TEMPERATURA;12.7;1625211;4783505
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;26.10.2023;TEMPERATURA;18.4;1625211;4783505
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;28.09.2023;TEMPERATURA;23.3;1625211;4783505
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;23.11.2023;CONDUCIBILITA;3990;1625211;4783505
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;26.10.2023;CONDUCIBILITA;2233;1625211;4783505
LI;CASTAGNETO CARDUCCI;FOSSO BOLGHERI;28.09.2023;CONDUCIBILITA;948;1625211;4783505
GR;SANTA FIORA;FOSSO DEL CADONE;10.10.2023;TEMPERATURA;17;1711959;4744533
GR;SANTA FIORA;FOSSO DEL CADONE;10.10.2023;CONDUCIBILITA;443;1711959;4744533
GR;CAPALBIO;FOSSO DEL CHIARONE;29.11.2023;TEMPERATURA;10.5;1701911;4696721
GR;CAPALBIO;FOSSO DEL CHIARONE;18.10.2023;TEMPERATURA;18;1701911;4696721
GR;CAPALBIO;FOSSO DEL CHIARONE;29.11.2023;CONDUCIBILITA;3640;1701911;4696721
GR;CAPALBIO;FOSSO DEL CHIARONE;18.10.2023;CONDUCIBILITA;1756;1701911;4696721
GR;PITIGLIANO;FOSSO DEL PROCCHIO;05.02.2024;TEMPERATURA;8.6;1719182;4724316
GR;PITIGLIANO;FOSSO DEL PROCCHIO;05.02.2024;CONDUCIBILITA;1151;1719182;4724316
GR;MANCIANO;FOSSO GATTAIA;18.12.2023;TEMPERATURA;8.8;1706231;4724871
GR;MANCIANO;FOSSO GATTAIA;18.09.2023;TEMPERATURA;21.7;1706231;4724871
GR;MANCIANO;FOSSO GATTAIA;18.12.2023;CONDUCIBILITA;1609;1706231;4724871
GR;MANCIANO;FOSSO GATTAIA;18.09.2023;CONDUCIBILITA;2070;1706231;4724871
FI;CAMPI BISENZIO;FOSSO REALE (2)-TORRENTE RIMAGGIO;14.11.2023;TEMPERATURA;15.5;1672086;4851918
FI;CAMPI BISENZIO;FOSSO REALE (2)-TORRENTE RIMAGGIO;19.09.2023;TEMPERATURA;23;1672086;4851918
FI;CAMPI BISENZIO;FOSSO REALE (2)-TORRENTE RIMAGGIO;14.11.2023;CONDUCIBILITA;645;1672086;4851918
FI;CAMPI BISENZIO;FOSSO REALE (2)-TORRENTE RIMAGGIO;19.09.2023;CONDUCIBILITA;584;1672086;4851918
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;05.12.2023;TEMPERATURA;11;1594426;4880687
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;21.11.2023;TEMPERATURA;11;1594426;4880687
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;28.09.2023;TEMPERATURA;12;1594426;4880687
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;05.12.2023;CONDUCIBILITA;231;1594426;4880687
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;21.11.2023;CONDUCIBILITA;153;1594426;4880687
MS;MASSA;FRIGIDO - VALLE CONFLUENZA RENARA;28.09.2023;CONDUCIBILITA;260;1594426;4880687
MS;PONTREMOLI;GORDANA - PONTE A MONTE CONFLUENZA MAGRA;13.02.2024;TEMPERATURA;10;1570420;4912795
MS;PONTREMOLI;GORDANA - PONTE A MONTE CONFLUENZA MAGRA;13.02.2024;CONDUCIBILITA;288;1570420;4912795
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;29.01.2024;TEMPERATURA;12.2;1644299;4802069
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;06.12.2023;TEMPERATURA;11.5;1644299;4802069
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;29.11.2023;TEMPERATURA;11.1;1644299;4802069
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;29.01.2024;CONDUCIBILITA;2910;1644299;4802069
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;29.11.2023;CONDUCIBILITA;3950;1644299;4802069
PI;MONTECATINI VAL DI CECINA;GRANDE MONTECATINI - MONTE CONFLUENZA CECINA;11.10.2023;CONDUCIBILITA;2730;1644299;4802069
AR;ANGHIARI;INVASO DI MONTEDOGLIO;26.02.2024;TEMPERATURA;7.6;1746257;4830571
AR;ANGHIARI;INVASO DI MONTEDOGLIO;04.10.2023;TEMPERATURA;14.2;1746257;4830571
AR;ANGHIARI;INVASO DI MONTEDOGLIO;26.02.2024;CONDUCIBILITA;246;1746257;4830571
AR;ANGHIARI;INVASO DI MONTEDOGLIO;04.10.2023;CONDUCIBILITA;306;1746257;4830571
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;23.01.2024;TEMPERATURA;8.4;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;23.01.2024;TEMPERATURA;8.4;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;27.11.2023;TEMPERATURA;9.8;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;26.09.2023;TEMPERATURA;20;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;23.01.2024;CONDUCIBILITA;1029;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;23.01.2024;CONDUCIBILITA;1029;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;27.11.2023;CONDUCIBILITA;956;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;26.09.2023;CONDUCIBILITA;722;1727692;4768831
SI;SAN CASCIANO DEI BAGNI;INVASO ORCIA-ASTRONE;23.01.2024;SOLIDI;10;1727692;4768831
FI;BARBERINO TAVARNELLE;LAGO BARBERINO DIGA MIGLIORINI;13.11.2023;TEMPERATURA;14.2;1676336;4824077
FI;BARBERINO TAVARNELLE;LAGO BARBERINO DIGA MIGLIORINI;13.11.2023;CONDUCIBILITA;667;1676336;4824077
FI;BARBERINO TAVARNELLE;LAGO CHIOSTRINI;09.01.2024;TEMPERATURA;8.2;1676919;4826140
FI;BARBERINO TAVARNELLE;LAGO CHIOSTRINI;13.11.2023;TEMPERATURA;14;1676919;4826140
FI;BARBERINO TAVARNELLE;LAGO CHIOSTRINI;09.01.2024;CONDUCIBILITA;380;1676919;4826140
FI;BARBERINO TAVARNELLE;LAGO CHIOSTRINI;13.11.2023;CONDUCIBILITA;400;1676919;4826140
SI;RAPOLANO TERME;LAGO DEL CALCIONE - INTERNO INVASO;23.01.2024;TEMPERATURA;8.5;1717196;4796549
SI;RAPOLANO TERME;LAGO DEL CALCIONE - INTERNO INVASO;29.11.2023;TEMPERATURA;11;1717196;4796549
SI;RAPOLANO TERME;LAGO DEL CALCIONE - INTERNO INVASO;23.01.2024;CONDUCIBILITA;192;1717196;4796549
SI;RAPOLANO TERME;LAGO DEL CALCIONE - INTERNO INVASO;29.11.2023;CONDUCIBILITA;188;1717196;4796549
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;04.12.2023;TEMPERATURA;10.1;1700685;4827939
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;16.10.2023;TEMPERATURA;16.8;1700685;4827939
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;04.12.2023;CONDUCIBILITA;356;1700685;4827939
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;16.10.2023;CONDUCIBILITA;481;1700685;4827939
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;04.12.2023;SOLIDI;10;1700685;4827939
AR;CAVRIGLIA;LAGO DI SAN CIPRIANO;16.10.2023;SOLIDI;35;1700685;4827939
FI;SAN CASCIANO IN VAL DI PESA;LAGO FABBRICA 1;09.01.2024;TEMPERATURA;11;1680041;4828106
FI;SAN CASCIANO IN VAL DI PESA;LAGO FABBRICA 1;13.11.2023;TEMPERATURA;13.5;1680041;4828106
FI;SAN CASCIANO IN VAL DI PESA;LAGO FABBRICA 1;09.01.2024;CONDUCIBILITA;482;1680041;4828106
FI;SAN CASCIANO IN VAL DI PESA;LAGO FABBRICA 1;13.11.2023;CONDUCIBILITA;447;1680041;4828106
FI;SESTO FIORENTINO;LAGO ISOLA;04.03.2024;TEMPERATURA;11.3;1678317;4858122
FI;SESTO FIORENTINO;LAGO ISOLA;04.03.2024;CONDUCIBILITA;531;1678317;4858122
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.01.2024;TEMPERATURA;8.3;1677500;4881500
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.01.2024;TEMPERATURA;8.3;1677500;4881500
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.10.2023;TEMPERATURA;18.5;1677500;4881500
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.01.2024;CONDUCIBILITA;547;1677500;4881500
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.01.2024;CONDUCIBILITA;547;1677500;4881500
FI;BARBERINO DI MUGELLO;LAGO MIGNETO;16.10.2023;CONDUCIBILITA;498;1677500;4881500
AR;CAVRIGLIA;LAGO ORMA DEL DIAVOLO CAMMENATA;13.03.2024;TEMPERATURA;9.9;1700851;4820231
