Provincia;Comune Nome;Stazione Nome;Data;Parametro Nome;Valore Alfanum;Sta Gb E;Sta Gb N
AR;CAVRIGLIA;LAGO ORMA DEL DIAVOLO CAMMENATA;22.01.2024;TEMPERATURA;6.1;1700851;4820231
AR;CAVRIGLIA;LAGO ORMA DEL DIAVOLO CAMMENATA;13.03.2024;CONDUCIBILITA;126;1700851;4820231
AR;CAVRIGLIA;LAGO ORMA DEL DIAVOLO CAMMENATA;22.01.2024;CONDUCIBILITA;208;1700851;4820231
PI;SANTA LUCE;LAGO S. LUCE - INTERNO INVASO;08.02.2024;TEMPERATURA;12.1;1622586;4811251
PI;SANTA LUCE;LAGO S. LUCE - INTERNO INVASO;21.11.2023;TEMPERATURA;14.9;1622586;4811251
PI;SANTA LUCE;LAGO S. LUCE - INTERNO INVASO;21.11.2023;CONDUCIBILITA;672;1622586;4811251
FI;MARRADI;LAMONE - PRESA ACQUEDOTTO CAMPIGNO;04.12.2023;TEMPERATURA;9.9;1707790;4878931
FI;MARRADI;LAMONE - PRESA ACQUEDOTTO CAMPIGNO;04.12.2023;CONDUCIBILITA;448;1707790;4878931
AR;CAVRIGLIA;LE SCAGLIE;13.03.2024;TEMPERATURA;9.5;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;04.12.2023;TEMPERATURA;6.1;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;10.10.2023;TEMPERATURA;18.1;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;10.10.2023;TEMPERATURA;18;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;13.03.2024;CONDUCIBILITA;226;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;04.12.2023;CONDUCIBILITA;296;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;10.10.2023;CONDUCIBILITA;418;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;10.10.2023;CONDUCIBILITA;412;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;04.12.2023;SOLIDI;10;1699396;4820091
AR;CAVRIGLIA;LE SCAGLIE;10.10.2023;SOLIDI;10;1699396;4820091
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;04.03.2024;TEMPERATURA;9.4;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;04.03.2024;TEMPERATURA;9.4;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;31.01.2024;TEMPERATURA;7.1;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;31.01.2024;TEMPERATURA;7.1;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;05.12.2023;TEMPERATURA;8.8;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;04.03.2024;CONDUCIBILITA;179;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;04.03.2024;CONDUCIBILITA;179;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;31.01.2024;CONDUCIBILITA;243;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;31.01.2024;CONDUCIBILITA;243;1625288;4873730
LU;BORGO A MOZZANO;LIMA - PONTE CATENE;05.12.2023;CONDUCIBILITA;197;1625288;4873730
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;05.03.2024;TEMPERATURA;7.9;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;15.01.2024;TEMPERATURA;6.6;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;15.01.2024;TEMPERATURA;6.6;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;15.11.2023;TEMPERATURA;11.5;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;05.03.2024;CONDUCIBILITA;117;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;15.11.2023;CONDUCIBILITA;134;1655550;4877375
PT;PISTOIA;LIMENTRA DI SAMBUCA - PRESA ACQUEDOTTO OSPEDALETTO;15.01.2024;SOLIDI;10;1655550;4877375
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;11.12.2023;TEMPERATURA;3.9;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;15.11.2023;TEMPERATURA;11.6;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;15.11.2023;TEMPERATURA;15.2;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;26.09.2023;TEMPERATURA;18.1;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;11.12.2023;CONDUCIBILITA;196;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;15.11.2023;CONDUCIBILITA;361;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;15.11.2023;CONDUCIBILITA;449;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;26.09.2023;CONDUCIBILITA;401;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;15.11.2023;SOLIDI;10;1757348;4850692
AR;BADIA TEDALDA;MARECCHIA - MOLIN DI BASCIO;26.09.2023;SOLIDI;10;1757348;4850692
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;TEMPERATURA;9.3;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;TEMPERATURA;8.9;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;TEMPERATURA;9.1;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;TEMPERATURA;9.6;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;TEMPERATURA;23.1;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;TEMPERATURA;23.5;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;TEMPERATURA;23.6;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;TEMPERATURA;23.1;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;TEMPERATURA;23.6;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;CONDUCIBILITA;4780;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;CONDUCIBILITA;4740;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;CONDUCIBILITA;4760;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;30.01.2024;CONDUCIBILITA;4730;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;CONDUCIBILITA;6150;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;CONDUCIBILITA;6110;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;CONDUCIBILITA;6100;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;CONDUCIBILITA;6150;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;CONDUCIBILITA;6150;1607018;4854251
LU;MASSAROSA;MASSACIUCCOLI - CENTRO LAGO;05.10.2023;SOLIDI;27;1607018;4854251
PI;MONTEVERDI MARITTIMO;MASSERA - PONTE PER SASSETTA;29.01.2024;TEMPERATURA;6.9;1639765;4776184
PI;MONTEVERDI MARITTIMO;MASSERA - PONTE PER SASSETTA;11.10.2023;TEMPERATURA;16.8;1639765;4776184
PI;MONTEVERDI MARITTIMO;MASSERA - PONTE PER SASSETTA;29.01.2024;CONDUCIBILITA;625;1639765;4776184
PI;MONTEVERDI MARITTIMO;MASSERA - PONTE PER SASSETTA;28.11.2023;CONDUCIBILITA;406;1639765;4776184
PI;MONTEVERDI MARITTIMO;MASSERA - PONTE PER SASSETTA;11.10.2023;CONDUCIBILITA;673;1639765;4776184
GR;CAMPAGNATICO;MELACCIOLE - SP 17 VOLTINA PER CINIGIANO;27.09.2023;TEMPERATURA;24;1690018;4744959
GR;CAMPAGNATICO;MELACCIOLE - SP 17 VOLTINA PER CINIGIANO;27.09.2023;CONDUCIBILITA;800;1690018;4744959
SI;MONTICIANO;MERSE - PONTE STRADA IL SANTO;04.12.2023;TEMPERATURA;9.9;1689401;4774243
SI;MONTICIANO;MERSE - PONTE STRADA IL SANTO;04.12.2023;CONDUCIBILITA;2025;1689401;4774243
SI;MONTICIANO;MERSE - PONTE STRADA IL SANTO;04.12.2023;SOLIDI;20;1689401;4774243
PO;MONTEMURLO;MONTACHELLO BAGNOLO;18.09.2023;TEMPERATURA;20.1;1666610;4867069
PO;MONTEMURLO;MONTACHELLO BAGNOLO;18.09.2023;CONDUCIBILITA;410;1666610;4867069
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;27.11.2023;TEMPERATURA;9.6;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;22.11.2023;TEMPERATURA;12.5;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;25.10.2023;TEMPERATURA;19.6;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;20.09.2023;TEMPERATURA;23;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;27.11.2023;CONDUCIBILITA;709;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;22.11.2023;CONDUCIBILITA;659;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;25.10.2023;CONDUCIBILITA;642;1738466;4775200
SI;MONTEPULCIANO;MONTEPULCIANO - INTERNO INVASO;20.09.2023;CONDUCIBILITA;499;1738466;4775200
FI;FIRENZE;MUGNONE - CONFLUENZA ARNO LOC. INDIANO;14.11.2023;TEMPERATURA;16;1676757;4850976
FI;FIRENZE;MUGNONE - CONFLUENZA ARNO LOC. INDIANO;14.11.2023;CONDUCIBILITA;734;1676757;4850976
FI;FIRENZE;MUGNONE - CONFLUENZA ARNO LOC. INDIANO;14.11.2023;SOLIDI;10;1676757;4850976
PT;MARLIANA;NIEVOLE - FORRABUIA PRESA MONTECATINI;05.02.2024;TEMPERATURA;10.2;1643868;4867484
PT;MARLIANA;NIEVOLE - FORRABUIA PRESA MONTECATINI;14.11.2023;TEMPERATURA;13.3;1643868;4867484
PT;MARLIANA;NIEVOLE - FORRABUIA PRESA MONTECATINI;05.02.2024;CONDUCIBILITA;217;1643868;4867484
PT;MARLIANA;NIEVOLE - FORRABUIA PRESA MONTECATINI;14.11.2023;CONDUCIBILITA;150;1643868;4867484
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.01.2024;TEMPERATURA;6.2;1644443;4856297
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.11.2023;TEMPERATURA;11.6;1644443;4856297
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.01.2024;CONDUCIBILITA;269;1644443;4856297
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.11.2023;CONDUCIBILITA;346;1644443;4856297
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.01.2024;SOLIDI;10;1644443;4856297
PT;MONSUMMANO TERME;NIEVOLE - PONTE DEL PORTO;22.11.2023;SOLIDI;10;1644443;4856297
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;31.01.2024;TEMPERATURA;9;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;22.11.2023;TEMPERATURA;11.7;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;03.10.2023;TEMPERATURA;20.1;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;31.01.2024;CONDUCIBILITA;341;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;22.11.2023;CONDUCIBILITA;385;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;03.10.2023;CONDUCIBILITA;823;1662251;4858643
PT;QUARRATA;OMBRONE - PONTE DELLA CASERANA;31.01.2024;SOLIDI;10;1662251;4858643
GR;GROSSETO;OMBRONE - PONTE D'ISTIA;18.12.2023;TEMPERATURA;6.8;1679033;4738650
GR;GROSSETO;OMBRONE - PONTE D'ISTIA;18.12.2023;CONDUCIBILITA;937;1679033;4738650
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;05.03.2024;TEMPERATURA;10.5;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;15.01.2024;TEMPERATURA;8.9;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;15.01.2024;TEMPERATURA;8.9;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;22.11.2023;TEMPERATURA;9.9;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;22.11.2023;TEMPERATURA;9.9;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;10.10.2023;TEMPERATURA;15.8;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;05.03.2024;CONDUCIBILITA;228;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;22.11.2023;CONDUCIBILITA;265;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;22.11.2023;CONDUCIBILITA;265;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;10.10.2023;CONDUCIBILITA;276;1652687;4875630
PT;PISTOIA;OMBRONE PISTOIESE - PROMBIALLA PRESA ACQUEDOTTO;15.01.2024;SOLIDI;10;1652687;4875630
SI;SAN QUIRICO D'ORCIA;ORCIA - LOC. BAGNOVIGNONI;31.01.2024;TEMPERATURA;4;1714039;4767383
SI;SAN QUIRICO D'ORCIA;ORCIA - LOC. BAGNOVIGNONI;12.12.2023;TEMPERATURA;4;1714039;4767383
SI;SAN QUIRICO D'ORCIA;ORCIA - LOC. BAGNOVIGNONI;31.01.2024;CONDUCIBILITA;954;1714039;4767383
SI;SAN QUIRICO D'ORCIA;ORCIA - LOC. BAGNOVIGNONI;31.01.2024;SOLIDI;10;1714039;4767383
SI;MONTALCINO;ORCIA - LOC. PODERE CASACCIA;24.01.2024;TEMPERATURA;8.1;1693698;4760151
SI;MONTALCINO;ORCIA - LOC. PODERE CASACCIA;24.01.2024;CONDUCIBILITA;706;1693698;4760151
SI;MONTALCINO;ORCIA - LOC. PODERE CASACCIA;24.01.2024;SOLIDI;10;1693698;4760151
GR;ORBETELLO;OSA - SS. STATALE 323 A VALLE PONTE;18.10.2023;TEMPERATURA;19;1683333;4715259
GR;ORBETELLO;OSA - SS. STATALE 323 A VALLE PONTE;02.10.2023;TEMPERATURA;19.7;1683333;4715259
GR;ORBETELLO;OSA - SS. STATALE 323 A VALLE PONTE;18.10.2023;CONDUCIBILITA;808;1683333;4715259
GR;ORBETELLO;OSA - SS. STATALE 323 A VALLE PONTE;02.10.2023;CONDUCIBILITA;974;1683333;4715259
GR;FOLLONICA;PECORA - SP.125 VECCHIA AURELIA A VALLE PONTE;23.01.2024;TEMPERATURA;10.7;1646976;4755547
GR;FOLLONICA;PECORA - SP.125 VECCHIA AURELIA A VALLE PONTE;23.01.2024;CONDUCIBILITA;1105;1646976;4755547
FI;BARBERINO TAVARNELLE;PESA - PRESA SAMBUCA;09.01.2024;TEMPERATURA;9;1679719;4825925
FI;BARBERINO TAVARNELLE;PESA - PRESA SAMBUCA;13.11.2023;TEMPERATURA;13.3;1679719;4825925
FI;BARBERINO TAVARNELLE;PESA - PRESA SAMBUCA;09.01.2024;CONDUCIBILITA;543;1679719;4825925
FI;BARBERINO TAVARNELLE;PESA - PRESA SAMBUCA;13.11.2023;CONDUCIBILITA;566;1679719;4825925
LU;VILLA BASILICA;PESCIA DI COLLODI - PONTE A VILLA;25.01.2024;TEMPERATURA;8.5;1632420;4863723
LU;VILLA BASILICA;PESCIA DI COLLODI - PONTE A VILLA;25.01.2024;CONDUCIBILITA;143;1632420;4863723
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;22.01.2024;TEMPERATURA;6;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;22.11.2023;TEMPERATURA;12.7;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;11.10.2023;TEMPERATURA;20.8;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;22.01.2024;CONDUCIBILITA;204;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;22.11.2023;CONDUCIBILITA;274;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;11.10.2023;CONDUCIBILITA;1108;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;22.11.2023;SOLIDI;10;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI COLLODI - PONTE SETTEPASSI;11.10.2023;SOLIDI;20;1641379;4851913
PT;PONTE BUGGIANESE;PESCIA DI PESCIA -  PONTE ALLA GUARDIA;22.01.2024;TEMPERATURA;5.1;1641860;4855059
PT;PONTE BUGGIANESE;PESCIA DI PESCIA -  PONTE ALLA GUARDIA;22.01.2024;CONDUCIBILITA;182;1641860;4855059
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;24.01.2024;TEMPERATURA;5.6;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;27.11.2023;TEMPERATURA;5.9;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;27.11.2023;TEMPERATURA;5.9;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;23.10.2023;TEMPERATURA;11.5;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;03.10.2023;TEMPERATURA;13.3;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;24.01.2024;CONDUCIBILITA;176;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;27.11.2023;CONDUCIBILITA;192;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;27.11.2023;CONDUCIBILITA;192;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;23.10.2023;CONDUCIBILITA;273;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;03.10.2023;CONDUCIBILITA;259;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;27.11.2023;SOLIDI;10;1652566;4879557
PT;PISTOIA;RENO - PRESA ACQUEDOTTO LOC. PRACCHIA;23.10.2023;SOLIDI;10;1652566;4879557
FI;REGGELLO;RESCO CASCESE;04.12.2023;TEMPERATURA;5.9;1705667;4839875
FI;REGGELLO;RESCO CASCESE;04.12.2023;TEMPERATURA;5.3;1705667;4839875
FI;REGGELLO;RESCO CASCESE;23.10.2023;TEMPERATURA;14.8;1705667;4839875
FI;REGGELLO;RESCO CASCESE;04.12.2023;CONDUCIBILITA;137;1705667;4839875
FI;REGGELLO;RESCO CASCESE;04.12.2023;CONDUCIBILITA;107;1705667;4839875
FI;REGGELLO;RESCO CASCESE;23.10.2023;CONDUCIBILITA;215;1705667;4839875
FI;REGGELLO;RESCO CASCESE;04.12.2023;SOLIDI;10;1705667;4839875
FI;REGGELLO;RESCO CASCESE;23.10.2023;SOLIDI;10;1705667;4839875
PI;BIENTINA;RIO PONTICELLI;28.11.2023;TEMPERATURA;8.8;1634060.06;4845237.35
PI;BIENTINA;RIO PONTICELLI;26.10.2023;TEMPERATURA;17.2;1634060.06;4845237.35
PI;BIENTINA;RIO PONTICELLI;28.11.2023;CONDUCIBILITA;350;1634060.06;4845237.35
PI;BIENTINA;RIO PONTICELLI;26.10.2023;CONDUCIBILITA;204;1634060.06;4845237.35
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;12.02.2024;TEMPERATURA;11.1;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;22.01.2024;TEMPERATURA;7.8;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;04.12.2023;TEMPERATURA;8;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;07.11.2023;TEMPERATURA;14.6;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;12.02.2024;CONDUCIBILITA;848;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;22.01.2024;CONDUCIBILITA;995;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;04.12.2023;CONDUCIBILITA;950;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;07.11.2023;CONDUCIBILITA;965;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;04.12.2023;SOLIDI;10;1657290;4824947
FI;GAMBASSI TERME;RIOPETROSO_BORGOFORTE;07.11.2023;SOLIDI;15;1657290;4824947
PI;VOLTERRA;S. MARTA - SALINE;29.01.2024;TEMPERATURA;13.2;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;06.12.2023;TEMPERATURA;8;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;29.11.2023;TEMPERATURA;16;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;11.10.2023;TEMPERATURA;24.5;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;29.01.2024;CONDUCIBILITA;4940;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;29.11.2023;CONDUCIBILITA;10360;1647483;4802136
PI;VOLTERRA;S. MARTA - SALINE;11.10.2023;CONDUCIBILITA;10750;1647483;4802136
FI;PALAZZUOLO SUL SENIO;SENIO - PRESA ACQUEDOTTO - LOC. PALAZZUOLO;04.12.2023;TEMPERATURA;7.9;1702339;4886441
